Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-02 01:27:00+01:00,2011-01-02 01:27:00+01:00,Fluxicon Disco,8,Variant 8,8
Tesca Lobes,Amend Request for Quotation,Tesca Lobes,Amend Request for Quotation,complete,2011-01-02 02:34:00+01:00,2011-01-02 01:35:02.400000+01:00,Fluxicon Disco,8,Variant 8,8
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-02 04:01:00+01:00,2011-01-02 04:01:00+01:00,Fluxicon Disco,8,Variant 8,8
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-01-02 15:48:00+01:00,2011-01-02 15:48:00+01:00,Fluxicon Disco,8,Variant 8,8
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-01-02 21:33:00+01:00,2011-01-02 19:39:09+01:00,Fluxicon Disco,8,Variant 8,8
Anne Olwada,Analyze Quotation Comparison Map,Anne Olwada,Analyze Quotation Comparison Map,complete,2011-01-03 04:14:00+01:00,2011-01-03 04:03:26.400000+01:00,Fluxicon Disco,8,Variant 8,8
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-01-03 04:14:00+01:00,2011-01-03 04:14:00+01:00,Fluxicon Disco,8,Variant 8,8
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-01-03 18:50:00+01:00,2011-01-03 09:03:04.800000+01:00,Fluxicon Disco,8,Variant 8,8
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-01-03 21:19:00+01:00,2011-01-03 21:02:36.600000+01:00,Fluxicon Disco,8,Variant 8,8
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-01-04 01:31:00+01:00,2011-01-04 01:31:00+01:00,Fluxicon Disco,8,Variant 8,8
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-01-05 16:34:00+01:00,2011-01-05 16:34:00+01:00,Fluxicon Disco,8,Variant 8,8
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-01-06 00:12:00+01:00,2011-01-05 19:00:33.600000+01:00,Fluxicon Disco,8,Variant 8,8
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-01-06 19:48:00+01:00,2011-01-06 19:23:55.200000+01:00,Fluxicon Disco,8,Variant 8,8
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-01-07 07:19:00+01:00,2011-01-07 07:19:00+01:00,Fluxicon Disco,8,Variant 8,8
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-01-07 21:48:00+01:00,2011-01-07 21:48:00+01:00,Fluxicon Disco,8,Variant 8,8
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-01-07 21:48:00+01:00,2011-01-07 21:48:00+01:00,Fluxicon Disco,8,Variant 8,8
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-07 22:04:00+01:00,2011-01-07 22:04:00+01:00,Fluxicon Disco,8,Variant 8,8
Tesca Lobes,Create Purchase Requisition,Tesca Lobes,Create Purchase Requisition,complete,2011-01-01 22:34:00+01:00,2011-01-01 22:34:00+01:00,Fluxicon Disco,46,Variant 46,9
Penn Osterwalder,Create Request for Quotation,Penn Osterwalder,Create Request for Quotation,complete,2011-01-02 04:48:00+01:00,2011-01-02 04:48:00+01:00,Fluxicon Disco,46,Variant 46,9
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-02 06:12:00+01:00,2011-01-02 06:12:00+01:00,Fluxicon Disco,46,Variant 46,9
Heinz Gutschmidt,Amend Request for Quotation,Heinz Gutschmidt,Amend Request for Quotation,complete,2011-01-02 22:30:00+01:00,2011-01-02 22:30:00+01:00,Fluxicon Disco,46,Variant 46,9
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-02 23:51:00+01:00,2011-01-02 23:51:00+01:00,Fluxicon Disco,46,Variant 46,9
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-01-03 00:57:00+01:00,2011-01-03 00:57:00+01:00,Fluxicon Disco,46,Variant 46,9
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-03 02:45:00+01:00,2011-01-03 02:29:52.800000+01:00,Fluxicon Disco,46,Variant 46,9
Elvira Lores,Amend Request for Quotation,Elvira Lores,Amend Request for Quotation,complete,2011-01-03 03:49:00+01:00,2011-01-03 03:49:00+01:00,Fluxicon Disco,46,Variant 46,9
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-03 05:26:00+01:00,2011-01-03 05:12:25.200000+01:00,Fluxicon Disco,46,Variant 46,9
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-01-03 06:25:00+01:00,2011-01-03 05:33:04.800000+01:00,Fluxicon Disco,46,Variant 46,9
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-03 14:00:00+01:00,2011-01-03 12:56:18+01:00,Fluxicon Disco,46,Variant 46,9
Heinz Gutschmidt,Amend Request for Quotation,Heinz Gutschmidt,Amend Request for Quotation,complete,2011-01-04 06:25:00+01:00,2011-01-04 03:21:57.600000+01:00,Fluxicon Disco,46,Variant 46,9
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-04 08:23:00+01:00,2011-01-04 08:06:28.800000+01:00,Fluxicon Disco,46,Variant 46,9
Anna Kaufmann,Amend Request for Quotation,Anna Kaufmann,Amend Request for Quotation,complete,2011-01-04 09:22:00+01:00,2011-01-04 08:30:04.800000+01:00,Fluxicon Disco,46,Variant 46,9
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-04 11:56:00+01:00,2011-01-04 11:55:18+01:00,Fluxicon Disco,46,Variant 46,9
Esmana Liubiata,Create Purchase Requisition,Esmana Liubiata,Create Purchase Requisition,complete,2011-01-02 09:43:00+01:00,2011-01-02 09:43:00+01:00,Fluxicon Disco,9,Variant 9,10
Immanuel Karagianni,Create Request for Quotation,Immanuel Karagianni,Create Request for Quotation,complete,2011-01-02 16:32:00+01:00,2011-01-02 16:32:00+01:00,Fluxicon Disco,9,Variant 9,10
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-02 21:59:00+01:00,2011-01-02 21:59:00+01:00,Fluxicon Disco,9,Variant 9,10
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-01-03 19:07:00+01:00,2011-01-03 12:51:31.200000+01:00,Fluxicon Disco,9,Variant 9,10
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-01-03 20:28:00+01:00,2011-01-03 20:01:16.200000+01:00,Fluxicon Disco,9,Variant 9,10
Anna Kaufmann,Analyze Quotation Comparison Map,Anna Kaufmann,Analyze Quotation Comparison Map,complete,2011-01-04 04:05:00+01:00,2011-01-04 02:15:19.200000+01:00,Fluxicon Disco,9,Variant 9,10
Nico Ojenbeer,Choose best option,Nico Ojenbeer,Choose best option,complete,2011-01-04 04:05:00+01:00,2011-01-04 04:05:00+01:00,Fluxicon Disco,9,Variant 9,10
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-01-04 10:31:00+01:00,2011-01-04 06:12:22.800000+01:00,Fluxicon Disco,9,Variant 9,10
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-01-04 15:52:00+01:00,2011-01-04 15:25:29.400000+01:00,Fluxicon Disco,9,Variant 9,10
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-01-05 08:58:00+01:00,2011-01-05 08:56:17.400000+01:00,Fluxicon Disco,9,Variant 9,10
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-01-07 07:19:00+01:00,2011-01-07 07:19:00+01:00,Fluxicon Disco,9,Variant 9,10
Tesca Lobes,Release Purchase Order,Tesca Lobes,Release Purchase Order,complete,2011-01-07 14:55:00+01:00,2011-01-07 09:44:55.200000+01:00,Fluxicon Disco,9,Variant 9,10
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-01-09 08:56:00+01:00,2011-01-08 14:13:42+01:00,Fluxicon Disco,9,Variant 9,10
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-01-10 06:23:00+01:00,2011-01-10 06:23:00+01:00,Fluxicon Disco,9,Variant 9,10
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-01-10 20:48:00+01:00,2011-01-10 20:45:45.600000+01:00,Fluxicon Disco,9,Variant 9,10
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-01-10 21:34:00+01:00,2011-01-10 21:26:38.400000+01:00,Fluxicon Disco,9,Variant 9,10
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-01-10 21:43:00+01:00,2011-01-10 21:43:00+01:00,Fluxicon Disco,9,Variant 9,10
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-10 22:16:00+01:00,2011-01-10 21:53:33.600000+01:00,Fluxicon Disco,9,Variant 9,10
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-01-02 11:53:00+01:00,2011-01-02 11:53:00+01:00,Fluxicon Disco,12,Variant 12,11
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-01-03 06:12:00+01:00,2011-01-03 06:05:29.400000+01:00,Fluxicon Disco,12,Variant 12,11
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-01-03 06:22:00+01:00,2011-01-03 06:21:18+01:00,Fluxicon Disco,12,Variant 12,11
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-03 19:31:00+01:00,2011-01-03 17:40:32.400000+01:00,Fluxicon Disco,12,Variant 12,11
Nico Ojenbeer,Amend Request for Quotation,Nico Ojenbeer,Amend Request for Quotation,complete,2011-01-03 20:31:00+01:00,2011-01-03 19:38:12+01:00,Fluxicon Disco,12,Variant 12,11
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-04 01:57:00+01:00,2011-01-04 01:26:28.800000+01:00,Fluxicon Disco,12,Variant 12,11
Alberto Duport,Create Purchase Requisition,Alberto Duport,Create Purchase Requisition,complete,2011-01-02 11:41:00+01:00,2011-01-02 11:41:00+01:00,Fluxicon Disco,47,Variant 47,12
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-01-03 05:41:00+01:00,2011-01-03 05:41:00+01:00,Fluxicon Disco,47,Variant 47,12
Penn Osterwalder,Amend Purchase Requisition,Penn Osterwalder,Amend Purchase Requisition,complete,2011-01-03 17:57:00+01:00,2011-01-03 06:03:04.800000+01:00,Fluxicon Disco,47,Variant 47,12
Tesca Lobes,Create Request for Quotation,Tesca Lobes,Create Request for Quotation,complete,2011-01-03 23:28:00+01:00,2011-01-03 23:25:24.600000+01:00,Fluxicon Disco,47,Variant 47,12
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-04 00:36:00+01:00,2011-01-04 00:26:28.800000+01:00,Fluxicon Disco,47,Variant 47,12
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-01-04 01:27:00+01:00,2011-01-04 00:42:07.200000+01:00,Fluxicon Disco,47,Variant 47,12
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-04 02:46:00+01:00,2011-01-04 02:34:56.400000+01:00,Fluxicon Disco,47,Variant 47,12
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-01-04 03:40:00+01:00,2011-01-04 02:52:28.800000+01:00,Fluxicon Disco,47,Variant 47,12
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-04 04:52:00+01:00,2011-01-04 04:41:55.200000+01:00,Fluxicon Disco,47,Variant 47,12
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-01-04 05:54:00+01:00,2011-01-04 04:59:26.400000+01:00,Fluxicon Disco,47,Variant 47,12
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-04 07:35:00+01:00,2011-01-04 07:20:51.600000+01:00,Fluxicon Disco,47,Variant 47,12
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-01-05 01:03:00+01:00,2011-01-04 22:49:51.600000+01:00,Fluxicon Disco,47,Variant 47,12
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-01-05 06:34:00+01:00,2011-01-05 04:57:38.400000+01:00,Fluxicon Disco,47,Variant 47,12
Esmana Liubiata,Analyze Quotation Comparison Map,Esmana Liubiata,Analyze Quotation Comparison Map,complete,2011-01-05 13:41:00+01:00,2011-01-05 11:58:31.200000+01:00,Fluxicon Disco,47,Variant 47,12
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-01-05 13:41:00+01:00,2011-01-05 13:41:00+01:00,Fluxicon Disco,47,Variant 47,12
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-01-06 11:00:00+01:00,2011-01-06 03:53:52.800000+01:00,Fluxicon Disco,47,Variant 47,12
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-01-06 19:27:00+01:00,2011-01-06 19:26:13.800000+01:00,Fluxicon Disco,47,Variant 47,12
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-01-07 07:39:00+01:00,2011-01-07 07:37:51.600000+01:00,Fluxicon Disco,47,Variant 47,12
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-01-08 19:08:00+01:00,2011-01-08 18:04:07.800000+01:00,Fluxicon Disco,47,Variant 47,12
Christian Francois,Release Purchase Order,Christian Francois,Release Purchase Order,complete,2011-01-09 02:17:00+01:00,2011-01-08 21:25:16.800000+01:00,Fluxicon Disco,47,Variant 47,12
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-01-09 04:49:00+01:00,2011-01-09 02:38:16.800000+01:00,Fluxicon Disco,47,Variant 47,12
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-01-10 07:16:00+01:00,2011-01-10 07:16:00+01:00,Fluxicon Disco,47,Variant 47,12
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-01-10 21:46:00+01:00,2011-01-10 21:44:24+01:00,Fluxicon Disco,47,Variant 47,12
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-01-10 21:46:00+01:00,2011-01-10 21:46:00+01:00,Fluxicon Disco,47,Variant 47,12
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-10 22:02:00+01:00,2011-01-10 21:51:07.200000+01:00,Fluxicon Disco,47,Variant 47,12
Anna Kaufmann,Create Purchase Requisition,Anna Kaufmann,Create Purchase Requisition,complete,2011-01-02 14:06:00+01:00,2011-01-02 14:06:00+01:00,Fluxicon Disco,35,Variant 35,13
Anna Kaufmann,Create Request for Quotation,Anna Kaufmann,Create Request for Quotation,complete,2011-01-02 17:48:00+01:00,2011-01-02 17:48:00+01:00,Fluxicon Disco,35,Variant 35,13
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-02 22:15:00+01:00,2011-01-02 22:15:00+01:00,Fluxicon Disco,35,Variant 35,13
Anne Olwada,Amend Request for Quotation,Anne Olwada,Amend Request for Quotation,complete,2011-01-02 23:18:00+01:00,2011-01-02 23:18:00+01:00,Fluxicon Disco,35,Variant 35,13
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-03 01:01:00+01:00,2011-01-03 01:01:00+01:00,Fluxicon Disco,35,Variant 35,13
Christian Francois,Amend Request for Quotation,Christian Francois,Amend Request for Quotation,complete,2011-01-03 01:57:00+01:00,2011-01-03 01:57:00+01:00,Fluxicon Disco,35,Variant 35,13
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-03 03:35:00+01:00,2011-01-03 03:35:00+01:00,Fluxicon Disco,35,Variant 35,13
Anne Olwada,Amend Request for Quotation,Anne Olwada,Amend Request for Quotation,complete,2011-01-03 04:32:00+01:00,2011-01-03 03:41:50.400000+01:00,Fluxicon Disco,35,Variant 35,13
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-01-03 05:46:00+01:00,2011-01-03 05:46:00+01:00,Fluxicon Disco,35,Variant 35,13
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-01-03 21:54:00+01:00,2011-01-03 15:07:26.400000+01:00,Fluxicon Disco,35,Variant 35,13
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-01-04 00:32:00+01:00,2011-01-03 23:48:06.600000+01:00,Fluxicon Disco,35,Variant 35,13
Clement Duchot,Analyze Quotation Comparison Map,Clement Duchot,Analyze Quotation Comparison Map,complete,2011-01-04 08:00:00+01:00,2011-01-04 06:12:28.800000+01:00,Fluxicon Disco,35,Variant 35,13
Nico Ojenbeer,Choose best option,Nico Ojenbeer,Choose best option,complete,2011-01-04 08:00:00+01:00,2011-01-04 08:00:00+01:00,Fluxicon Disco,35,Variant 35,13
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-01-04 14:01:00+01:00,2011-01-04 11:20:52.200000+01:00,Fluxicon Disco,35,Variant 35,13
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-01-04 16:23:00+01:00,2011-01-04 16:07:22.800000+01:00,Fluxicon Disco,35,Variant 35,13
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-01-05 08:37:00+01:00,2011-01-05 08:37:00+01:00,Fluxicon Disco,35,Variant 35,13
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-01-07 11:21:00+01:00,2011-01-07 10:09:28.800000+01:00,Fluxicon Disco,35,Variant 35,13
Christian Francois,Release Purchase Order,Christian Francois,Release Purchase Order,complete,2011-01-07 19:10:00+01:00,2011-01-07 13:51:04.800000+01:00,Fluxicon Disco,35,Variant 35,13
Francois de Perrier,Settle Dispute With Supplier,Francois de Perrier,Settle Dispute With Supplier,complete,2011-01-08 12:37:00+01:00,2011-01-08 11:10:07.200000+01:00,Fluxicon Disco,35,Variant 35,13
Immanuel Karagianni,Release Purchase Order,Immanuel Karagianni,Release Purchase Order,complete,2011-01-08 20:23:00+01:00,2011-01-08 15:06:07.200000+01:00,Fluxicon Disco,35,Variant 35,13
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-01-09 08:02:00+01:00,2011-01-09 08:01:08.400000+01:00,Fluxicon Disco,35,Variant 35,13
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-01-09 21:46:00+01:00,2011-01-09 21:46:00+01:00,Fluxicon Disco,35,Variant 35,13
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-01-10 12:25:00+01:00,2011-01-10 07:43:43.200000+01:00,Fluxicon Disco,35,Variant 35,13
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-01-10 12:25:00+01:00,2011-01-10 12:25:00+01:00,Fluxicon Disco,35,Variant 35,13
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-10 12:49:00+01:00,2011-01-10 12:32:40.800000+01:00,Fluxicon Disco,35,Variant 35,13
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-01-02 20:50:00+01:00,2011-01-02 20:50:00+01:00,Fluxicon Disco,27,Variant 27,14
